GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
CCL3_RGS18,FCGR2B_RGS18,ALDH2_PTPRCAP,CLIC3_CST7
LGALS3_SAT1,BLVRA_SMIM14,LAMTOR1_NPC2,IGLL5_SWAP70
COTL1_GNLY,MAP3K7CL_PLEKHF1,ABI3_MS4A1,HLA-DQB1_TNFSF13B
TALDO1_TSC22D1,GIMAP5_PGRMC1,ARPC1B_TCL1A,CCL4_GZMK
CD2_F13A1,PKIG_SNX29P2,BLVRA_IFITM3,BLNK_HIST1H2AC
CLEC10A_GZMH,CD72_GZMB,CD160_S100A6,PKIG_PRR5
H2AFY_HOPX,GYG1_LY6G6F,FCGR3A_SPARC,HLA-DQA1_PYCARD
AQP3_HLA-DMA,HLA-DPA1_NCF2,HLA-DOB_PDIA3,ABI3_LST1
LGALS3_RGS18,CCL3_HLA-DMB,ARHGAP24_IGLL5,GZMA_GZMH
ID2_LITAF,FCGRT_PTGS1,C9orf142_HLA-DQA1,CCL4_NCR3
H2AFY_IRF8,LAT2_MS4A6A,RAMP1_SDPR,PLD4_TYROBP
PDIA3_SAT1,RP11-367G6.3_VAMP8,CLU_MS4A1,IGSF6_SMIM14
CLU_MS4A1,MFSD1_VAMP8,GIMAP5_GRN,HLA-DMA_HLA-DPA1
ARPC1B_FGFBP2,CMTM5_GPR56,CD1C_FGL2,EAF2_FCGRT
S100A8_SMIM14,PTGS1_SAT1,IGFBP7_SAT1,LGALS1_SMCO4
FERMT3_SAMD3,ADAM28_NCF2,CLEC10A_TCL1A,LGALS1_PHACTR1
APOBEC3G_CD9,FCGR3A_IGFBP7,CD79A_IGLL5,PNOC_TPM1
CD79B_S1PR5,HAVCR2_IGSF6,TCL1A_XCL2,HLA-DPA1_IGSF6
ADAM28_SMCO4,CD9_LGALS3,LGALS1_RP11-367G6.3,HLA-DPA1_IGFBP7
CTSW_VAMP8,ALDH2_FPR1,ARPC5L_BLVRA,CST3_GRN
AP001189.4_FCER1A,CEBPB_S100A11,HIST1H2AC_PLA2G12A,FCER1A_LST1
CD79A_MYL9,NCF2_SAT1,MAP3K7CL_PHACTR1,FCER1G_SWAP70
CD79A_FCRLA,CST7_HIST1H2AC,AQP3_FCRL6,LAT2_TCL1A
HAVCR2_TYMP,AP001189.4_SNX29P2,PTPRCAP_TCL1A,NCR3_SWAP70
BLNK_MMD,HLA-DRB1_SEPT5,SPARC_TALDO1,FCRL6_PNOC
AQP3_MS4A1,HLA-DPA1_PYCARD,CEBPB_GZMA,PRR5_TYROBP
CTSW_TPM4,CD9_TYMP,CTSW_GZMH,IRF8_LST1
GIMAP7_PNOC,COTL1_GYG1,CLIC3_DYNLL1,HLA-DRB1_S100A8
KLRC1_TIGIT,ENHO_LINC00936,C5AR1_IL1B,KLRB1_SPON2
CTSS_PTPRCAP,GPR56_IL1B,KLRG1_TALDO1,CD19_PLEKHF1
CD79B_FCGR2B,CLDN5_HOPX,FGFBP2_ITGA2B,HLA-DPA1_HLA-DQA1
CDA_PTGS1,HLA-DMA_TYROBP,CCL3_GZMK,GRN_TYMP
EFHD2_FCGRT,HAVCR2_SEPT5,FCER1G_S100A12,HVCN1_TSC22D1
HIST1H2AC_PTCRA,LGALS1_MAFB,DYNLL1_HLA-DQB1,KLRG1_SNX29P2
GZMK_TIGIT,IGSF6_S100A11,FCRLA_ID2,MFSD1_NCF2
C1orf162_FCRL6,GZMH_XCL2,CDA_SPIB,FOLR3_LGALS3
FCN1_NPC2,ENHO_SAMD3,LITAF_NCOA4,CST3_PARVB
ADAM28_HVCN1,CD72_PARVB,CD247_FCGR3A,AP001189.4_KLRG1
GPX1_IFITM3,HLA-DPB1_NRGN,GIMAP5_LGALS2,MMD_SEPT5
LGALS3_TYROBP,HAVCR2_LGALS3,GPR56_TCL1A,NCF2_SPIB
PGRMC1_PLA2G12A,ADAM28_HLA-DMA,AQP3_CTSS,HOPX_PRR5
LAMTOR1_VAMP8,ENHO_SRGN,PDIA3_S100A12,NKG7_SNX29P2
ARPC1B_PRF1,GZMA_MAL,ACRBP_KIAA0125,ARHGAP24_GZMK
H2AFY_MMD,FCGR2B_PNOC,GP1BA_TPM1,HLA-DRB1_PARVB
GRN_NCF2,PTCRA_TPM1,PDIA3_SPON2,GZMK_KLRB1
HLA-DMB_S100A8,KLRC1_SNX29P2,IL32_PTGDR,GZMA_HVCN1
COTL1_PYCARD,S100A11_TNFRSF1B,CD72_SMIM14,IFITM3_SWAP70
LINC00936_S100A8,NCR3_TUBB1,SWAP70_VAMP8,NCR3_S100A8
GIMAP5_KLRG1,CA2_SRGN,FCGR2B_PTPRCAP,CD160_GNG11
DYNLL1_TPM4,FCN1_LGALS3,GSTP1_RAMP1,CCL3_MPP1
CCL5_CD19,KIAA0125_LAT2,FGL2_TYROBP,IL32_LTB
LYAR_S100A6,HLA-DMB_LST1,CCL3_LINC00936,FCGR2B_LINC00926
C1orf162_COTL1,F13A1_TIGIT,SDPR_TUBB1,ADAM28_CD72
CD247_MFSD1,ABI3_SRGN,C5orf56_DYNLL1,FCGRT_FOLR3
HLA-DPB1_TALDO1,LY6G6F_SEPT5,PDIA3_SRGN,PRF1_S100A12
CCL5_IRF8,PARVB_TCL1A,IGLL5_RGS18,CD79B_MS4A1
KLRB1_NCOA4,FERMT3_PDIA3,GPR56_SRGN,BLVRA_RGS18
FCGR3A_HLA-DOB,TMEM40_TTC38,MZB1_PPBP,ABI3_FCGRT
EFHD2_IFITM3,LGALS2_PGRMC1,ARHGAP24_S100A12,GZMA_HOPX
MAL_TPM4,CD79B_HINT1,CDA_NKG7,PRF1_TIGIT
PTPRCAP_SDPR,GZMB_XCL2,APOBEC3G_SPARC,CCL5_KLRG1
GPX1_GRN,CA2_FCER1A,GSN_SAT1,GZMK_SWAP70
ODC1_ZAP70,PDIA3_TCL1A,ABI3_GZMH,S100A8_TYROBP
GIMAP5_MFSD1,EFHD2_TALDO1,IGFBP7_TYROBP,CST3_PYCARD
LAMTOR1_NCF2,FCRLA_ODC1,GSTP1_ID2,HLA-DPA1_LAT2
H2AFY_LAT2,MZB1_PDIA3,KLRC1_KLRG1,NKG7_PRSS23
PKIG_PRR5,GYG1_IFI30,LDLRAP1_SEPT5,IRF8_PHACTR1
HOPX_MYL9,GP9_SRGN,C5orf56_SAMD3,HLA-DMB_LGALS3
LY6G6F_TMEM40,LY6G6F_NCF2,IL32_SAT1,NCF2_PYCARD
PF4_S1PR5,COTL1_XCL2,SAT1_SEPT5,PNOC_PTGDR
BLVRA_S100A8,BLNK_HVCN1,HVCN1_PLBD1,CLEC10A_EAF2
CTSS_GSTP1,IL1B_SAT1,GZMA_PLA2G12A,EFHD2_TYMP
CCL5_MYL9,HIST1H2AC_PF4,CCL3_EAF2,BLVRA_SWAP70
MAL_PGRMC1,GP9_LY6G6F,SPARC_TSC22D1,TNFRSF1B_TNFSF13B
IGFBP7_MPP1,PTGDR_SPON2,MARCH2_NKG7,CD19_HIST1H2AC
FERMT3_GIMAP5,FCN1_HLA-DMA,AQP3_PLEKHF1,HVCN1_PPBP
GIMAP5_PPBP,CTSS_MAFB,FCER1A_TYMP,CTSW_RAMP1
FOLR3_LAT2,CD1C_PRF1,GSN_RAMP1,HLA-DOB_NCR3
C9orf142_PGRMC1,GYG1_ITGA2B,FERMT3_IFI30,BLNK_SPIB
C5orf56_PPBP,FGL2_SRGN,C9orf142_SAT1,FGL2_S100A8
DYNLL1_TYMP,IGLL5_VAMP8,NCF2_PNOC,FOLR3_MPP1
GYG1_KLRB1,EFHD2_PLBD1,FGFBP2_GIMAP5,FOLR3_RP11-367G6.3
S100A6_SAMD3,CLEC10A_FERMT3,C2orf88_CD79B,FOLR3_KLRG1
CST3_GZMB,C1orf162_TNFRSF1B,ARPC1B_HOPX,KIAA0125_PLEKHF1
C9orf142_FPR1,FGL2_PLBD1,ODC1_TCL1A,GPR56_P2RX5
PF4_PNOC,CLDN5_KIAA0125,SMIM14_TALDO1,KLRB1_TREML1
GNLY_PLA2G12A,GRN_SAT1,C9orf142_CD19,GRN_HLA-DRB1
FCRL6_HLA-DQA1,ALDH2_FCGRT,CST3_LGALS1,AIF1_PLD4
CYBA_FCER1G,C5orf56_XCL2,EFHD2_PLBD1,S100A8_TSC22D1
LDLRAP1_MFSD1,AQP3_LITAF,CD37_CTSW,ALDH2_PYCARD
PRR5_TCL1A,GP9_TMEM40,COTL1_SMCO4,IGFBP7_SMIM14
CCL4_MS4A1,COTL1_GP9,AIF1_CD37,CST7_S100A12
CST3_GNG11,ARHGAP24_GZMA,HIST1H2AC_SPIB,GNLY_KIAA0125
CTSW_GNLY,CD19_SPON2,CD37_PDIA3,BLVRA_LGALS2
EFHD2_HLA-DPA1,CMTM5_IGFBP7,ARPC5L_SRGN,CD160_PRR5
HINT1_PRF1,F13A1_LST1,SAMD3_TIGIT,FCRL6_NKG7
CYBA_LGALS3,S100A11_SEPT5,IL32_LINC00936,FGL2_SPIB
LINC00936_PDIA3,SERPINF1_SNX29P2,CD79A_NPC2,FCGRT_S100A8
CD2_PRF1,FGFBP2_GZMH,HLA-DPB1_SNX29P2,HVCN1_XCL1
BLNK_KLRC1,HLA-DRB1_IGSF6,TMEM40_UBB,CLIC3_NKG7
ID2_IL32,CTSS_PTGS1,AIF1_CDA,NCF2_TYMP
KLRC1_PTCRA,CTSS_HLA-DMB,C5AR1_LGALS3,PRF1_RP11-367G6.3
CTSS_LITAF,ABI3_H2AFY,GZMA_PYCARD,CTSS_SMCO4
NPC2_TUBB1,ACRBP_UBB,CCL4_SPARC,HVCN1_PLEKHF1
CD247_CEBPB,CD79A_HLA-DOB,AQP3_LAMTOR1,CST7_PTGDR
GIMAP7_GRN,FCN1_GP1BA,LY6G6F_SEPT5,EFHD2_RGS18
LTB_SNCA,CLEC10A_FCRLA,GPR56_HINT1,CCL3_HLA-DRB1
PPBP_SPON2,CDA_S100A6,GP9_TIGIT,CD79B_GZMH
HLA-DPA1_TNFSF13B,BLVRA_GP9,GZMB_LTB,CTSW_PRSS23
CCL5_TSC22D1,CLU_FCRL6,CST3_IGFBP7,FCGR2B_LGALS3
GYG1_PTGDR,CCL3_PLA2G12A,GZMB_GZMK,CD79B_HLA-DOB
CD37_LGALS3,HAVCR2_TYMP,CTSS_S100A11,GZMK_MYL9
FCRL6_NCF2,HAVCR2_NCF2,LINC00926_PLD4,HLA-DQB1_LST1
GPR56_TNFSF13B,PLD4_PRF1,CD2_PNOC,GZMK_S1PR5
C9orf142_HOPX,GP1BA_ID2,FCN1_TNFRSF1B,HOPX_KLRC1
CST3_LITAF,FCRL6_IFITM3,CD37_CTSS,KLRG1_SWAP70
ID2_PRF1,GZMB_MZB1,UBB_XCL1,NCR3_TMEM40
IGFBP7_RAMP1,IFI30_NCF2,BLVRA_CDA,FGFBP2_NKG7
HLA-DQB1_TYMP,MZB1_PARVB,GZMK_HVCN1,EFHD2_MZB1
LAMTOR1_LINC00936,CD79A_PARVB,HLA-DMB_IL32,GAS2L1_MPP1
CTSW_EFHD2,APOBEC3G_ARPC1B,LITAF_TSC22D1,NCF2_SWAP70
CYBA_TALDO1,CST7_VAMP8,HLA-DPB1_SNCA,EFHD2_IFITM3
MZB1_PTGS1,ALDH2_LINC00936,C5orf56_FGFBP2,MAFB_SMIM14
GZMB_SMIM14,MAP3K7CL_PRSS23,PLBD1_PYCARD,GPX1_HLA-DMA
IFI30_TYMP,NPC2_PYCARD,CMTM5_FCGR3A,IGLL5_NCR3
CTSW_XCL1,PLEKHF1_TMEM40,MZB1_PLD4,HLA-DPB1_HLA-DRB1
CCL4_LITAF,MAP3K7CL_PRF1,H2AFY_PYCARD,LAT2_LST1
AIF1_CD19,CD9_TIGIT,ASGR1_TPM4,CLU_KLRC1
CEBPB_PTPRCAP,ALDH2_IGFBP7,ABI3_HLA-DPA1,F13A1_MS4A1
GP9_SPARC,CTSS_EFHD2,HLA-DQA1_TTC38,CST7_HOPX
FERMT3_RP11-367G6.3,CDA_MS4A6A,CD72_FCER1A,GZMK_NKG7
CA2_FCGR3A,KLRC1_PTPRCAP,C5AR1_GPR56,GYG1_PTGS1
BLVRA_CA2,IFITM3_LINC00936,C9orf142_CD160,FCN1_LGALS3
ARPC1B_MS4A1,FGFBP2_PTGDR,S1PR5_TPM1,GAS2L1_SMIM14
GPX1_MAFB,GP9_IFI30,ENHO_SMCO4,CTSW_LY6G6F
ARPC1B_KLRG1,CTSS_IL1B,COTL1_PRR5,CLIC3_S100A12
MARCH2_P2RX5,NKG7_PPBP,CCL3_FOLR3,COTL1_TYROBP
NKG7_PRR5,FCN1_IGSF6,CLDN5_SPARC,GZMH_PNOC
AQP3_SAT1,IGSF6_LY6G6F,FCER1A_MARCH2,PGRMC1_PTCRA
CTSS_LTB,HLA-DPB1_MAFB,CST3_TYMP,LGALS2_TNFRSF1B
C9orf142_COTL1,NCOA4_TMEM40,C9orf142_CD1C,HLA-DMB_HLA-DPA1
CEBPB_LYAR,APOBEC3G_MAFB,IFI30_PYCARD,FCGRT_IRF8
KLRG1_SAMD3,CD247_KLRB1,PF4_TSC22D1,GZMA_LYAR
ALDH2_FPR1,FCN1_NRGN,IRF8_PLD4,IL1B_MAP3K7CL
GSTP1_HLA-DMA,ARPC5L_CCL4,CCL4_GNLY,ARHGAP24_KLRG1
CD160_S100A8,CD9_IGFBP7,GPX1_PYCARD,GP9_TUBB1
ARPC5L_KLRG1,CD19_CD2,AP001189.4_NKG7,GZMA_LY6G6F
AQP3_IRF8,GIMAP5_GZMA,RP11-367G6.3_SAT1,CD19_KLRG1
IFITM3_PF4,IFITM3_NCF2,PLD4_S100A8,FCRLA_KLRG1
NCF2_SEPT5,GZMB_PRSS23,CD79B_CYBA,FOLR3_TYMP
CCL5_TPM4,MAP3K7CL_NCOA4,MS4A1_SPARC,EFHD2_S100A8
ARPC5L_IGSF6,BLVRA_XCL1,ABI3_PLD4,CDA_SMIM14
C9orf142_SAT1,ENHO_GZMB,C5orf56_CA2,EAF2_NCR3
GP9_PHACTR1,C5AR1_NCF2,COTL1_GRN,AIF1_HLA-DRB1
APOBEC3G_FERMT3,APOBEC3A_APOBEC3G,AQP3_COTL1,LGALS2_PYCARD
ALDH2_GRN,LGALS3_TYROBP,GNLY_S1PR5,FGFBP2_TUBB1
HINT1_TCL1A,FGFBP2_LINC00936,GZMA_GZMH,CD72_CMTM5
AKR1C3_IFITM3,FCGR3A_PYCARD,CLEC1B_KLRG1,IGSF6_LGALS1
CLEC10A_GZMB,KIAA0125_LDLRAP1,IGLL5_PRSS23,MPP1_PARVB
CD2_FGL2,F13A1_SAT1,AQP3_MAL,GP9_HOPX
MAL_MFSD1,FCER1G_HLA-DMA,HLA-DOB_S1PR5,MS4A6A_NCR3
IFITM3_PYCARD,CYBA_NRGN,FCER1A_GIMAP5,CD79B_PRSS23
AQP3_FCN1,ALDH2_LGALS3,CA2_RGS18,GZMK_SNCA
JAKMIP1_MARCH2,CTSW_TPM1,CD9_GZMH,LGALS1_MAFB
ARHGAP24_CD1C,FPR1_S100A11,LAMTOR1_SAMD3,FGL2_LGALS1
ARPC5L_UBB,LGALS2_SMCO4,GSN_HAVCR2,EAF2_TSC22D1
CD79B_KLRG1,CCL5_HVCN1,KLRG1_TPM4,GPX1_IFI30
GZMB_S1PR5,AKR1C3_CEBPB,BLNK_CMTM5,AKR1C3_PTGDR
GRN_LST1,CD19_SPIB,ARHGAP24_FGFBP2,GZMK_SPIB
C2orf88_GZMA,CCL5_PTCRA,LINC00936_TIGIT,CA2_CLEC1B
FCGR2B_JAKMIP1,FCGR3A_LINC00936,GYG1_XCL1,ABI3_PYCARD
TYMP_TYROBP,KLRG1_PDIA3,COTL1_RP11-367G6.3,ALDH2_HLA-DQB1
CD2_ITGA2B,DYNLL1_GPX1,CD79B_DYNLL1,BLNK_SNCA
SPON2_TCL1A,LITAF_SPON2,CD79A_IL32,CD79B_GP9
NCF2_SAT1,FCER1G_LGALS3,LAT2_S100A6,KLRC1_NKG7
FPR1_RP11-367G6.3,ADAM28_LGALS3,LTB_SAT1,FCER1A_PYCARD
APOBEC3A_GPX1,ODC1_PTCRA,PYCARD_XCL2,F13A1_TTC38
FCN1_MAP3K7CL,C2orf88_UBB,ASGR1_TREML1,ACRBP_PLA2G12A
SMCO4_TNFRSF1B,GP1BA_IL32,PLEKHF1_XCL1,AC147651.3_CA2
KIAA0125_P2RX5,ADAM28_CST3,PRR5_TTC38,PARVB_TYMP
PYCARD_SNX29P2,C2orf88_TSC22D1,BLVRA_PARVB,MARCH2_RGS18
CYBA_SDPR,HLA-DOB_TCL1A,FCGRT_PTCRA,PLD4_SMIM14
PYCARD_TSC22D1,CD72_HLA-DOB,BLVRA_FCER1A,GRN_SPIB
DYNLL1_ID2,BLVRA_C1orf162,FCER1G_NCF2,FCGR2B_RP11-367G6.3
LDLRAP1_PLEKHF1,HVCN1_LITAF,FCRLA_RAMP1,LST1_SWAP70
MAFB_SWAP70,SEPT5_TYROBP,ITGA2B_LINC00926,ARHGAP24_LAT2
H2AFY_SRGN,FCER1A_NCOA4,CD9_FPR1,LGALS3_MARCH2
KLRG1_TYROBP,DYNLL1_SMIM14,CD247_HOPX,AIF1_CLEC10A
HLA-DQA1_LST1,FCN1_SEPT5,FPR1_TUBB1,GZMK_HLA-DOB
HVCN1_LINC00926,APOBEC3A_ASGR1,HVCN1_PHACTR1,LAT2_SPON2
CLIC3_GSN,FPR1_SAT1,MS4A6A_SNX29P2,IL32_PTPRCAP
LY6G6F_TYMP,ADAM28_SEPT5,EAF2_MPP1,ABI3_AIF1
TPM1_VAMP8,FPR1_IFITM3,FCER1A_LINC00926,PTPRCAP_XCL2
APOBEC3G_CTSS,IL32_SNCA,CYBA_LITAF,CD9_TTC38
HIST1H2AC_MARCH2,C2orf88_MS4A1,CD19_GNG11,IGLL5_PLEKHF1
APOBEC3G_SAT1,CD79B_GIMAP7,DYNLL1_FCGR3A,PYCARD_TYROBP
GSTP1_TALDO1,CST3_LGALS1,LST1_PARVB,FCGRT_NCF2
FCRLA_KLRB1,CMTM5_TIGIT,BLNK_IFITM3,PLEKHF1_XCL1
CCL5_CMTM5,CCL5_CTSW,PRF1_PRR5,HLA-DPA1_TYROBP
PF4_TREML1,FCER1A_PLEKHF1,NCOA4_XCL2,FCER1A_SMIM14
LGALS1_NCR3,CD9_GPX1,HINT1_SMCO4,AIF1_CA2
GIMAP5_PYCARD,MYL9_VAMP8,BLVRA_MS4A6A,HOPX_LYAR
LGALS2_TNFSF13B,FCGR3A_TIGIT,NCOA4_TNFRSF1B,PF4_SPIB
HLA-DMB_PRR5,CLU_SERPINF1,CYBA_VAMP8,GZMK_PF4
CTSS_FOLR3,HLA-DOB_MZB1,HOPX_PRSS23,GPR56_PLEKHF1
CD160_PTCRA,GZMH_SEPT5,LYAR_TTC38,SPON2_TIGIT
LINC00936_UBB,AKR1C3_ALDH2,LGALS3_SNX29P2,PTPRCAP_XCL1
LAT2_TPM1,ALDH2_GPR56,CD160_PRSS23,CD160_NKG7
LST1_PPBP,KIAA0125_P2RX5,IGFBP7_MS4A6A,HLA-DQB1_PLBD1
CD79B_DYNLL1,ID2_NRGN,GRN_PKIG,GZMK_RP11-367G6.3
FCRLA_SNX29P2,EAF2_HLA-DPB1,HVCN1_S100A11,HIST1H2AC_PLEKHF1
GIMAP7_MS4A1,MAL_TUBB1,LAMTOR1_SDPR,FGL2_HLA-DQB1
MAP3K7CL_RAMP1,C5AR1_HLA-DMA,COTL1_LGALS2,IL32_PTCRA
GIMAP5_NCOA4,KLRB1_LITAF,BLNK_HOPX,HAVCR2_S100A6
GPX1_TSC22D1,CLIC3_FCRLA,GSN_IL32,CD9_TPM1
CD19_PPBP,FCGR3A_GRN,GZMK_HOPX,PYCARD_TNFSF13B
C9orf142_HLA-DMA,GP9_PLD4,ACRBP_RGS18,CLIC3_PTGDR
GIMAP5_LAT2,FCRLA_TPM1,ALDH2_CD72,ADAM28_CLIC3
GPX1_ODC1,DYNLL1_MPP1,CTSW_TTC38,AC147651.3_MAP3K7CL
AP001189.4_GSN,CDA_IRF8,FCN1_HLA-DQA1,SPARC_TIGIT
GPX1_MAL,FPR1_PHACTR1,IGSF6_IL32,FCGR2B_PHACTR1
LITAF_MFSD1,CD160_S1PR5,FCER1A_PTPRCAP,KLRG1_TREML1
HLA-DMA_PLBD1,GYG1_PHACTR1,ARPC1B_HLA-DPB1,GZMK_PPBP
ODC1_SAMD3,CTSW_VAMP8,ARPC5L_FCGR2B,HLA-DPA1_PHACTR1
CCL3_SNCA,C2orf88_LINC00926,C5orf56_FOLR3,ARHGAP24_FOLR3
MZB1_PF4,CEBPB_FGL2,HINT1_PARVB,FCGRT_LGALS3
PRF1_ZAP70,IFI30_SEPT5,AIF1_PRR5,FCRL6_PTPRCAP
CD247_CTSS,DYNLL1_TNFRSF1B,LAT2_NRGN,CST7_KLRC1
FERMT3_ZAP70,GP9_SPARC,CD72_CD79A,HLA-DQA1_S100A8
HLA-DMA_LST1,HVCN1_PNOC,LTB_PPBP,CD72_TIGIT
FCRL6_HIST1H2AC,FGFBP2_TREML1,GPR56_LTB,KIAA0125_KLRG1
F13A1_RGS18,HLA-DMA_PHACTR1,IFI30_PHACTR1,MARCH2_SMCO4
GIMAP5_HLA-DPA1,GZMA_S100A12,CMTM5_FCGRT,FGFBP2_NCR3
CTSW_FCGRT,GP9_PHACTR1,CMTM5_PTPRCAP,CCL3_EFHD2
C5orf56_MAL,C5AR1_TYMP,IL32_TALDO1,PYCARD_SERPINF1
ODC1_TUBB1,GZMA_LYAR,NPC2_PNOC,SNCA_TNFRSF1B
LGALS1_NKG7,CD9_GYG1,APOBEC3A_LITAF,FCGR2B_S100A11
ARPC1B_FCRLA,EAF2_IL32,JAKMIP1_TALDO1,ABI3_HLA-DMB
SDPR_TNFSF13B,LST1_PTGS1,MARCH2_NCF2,CLIC3_CMTM5
DYNLL1_S100A6,HVCN1_PTGDR,KLRB1_TPM4,MPP1_SMIM14
C9orf142_GZMA,IGSF6_TYROBP,MAP3K7CL_XCL1,FCER1G_SMIM14
GSTP1_SAMD3,MAL_NKG7,KLRC1_LGALS1,HVCN1_SAMD3
DYNLL1_RGS18,LGALS3_S100A11,PKIG_PLA2G12A,NRGN_S100A6
AIF1_CD9,MFSD1_NCOA4,HVCN1_LY6G6F,PKIG_TIGIT
SEPT5_TNFSF13B,ALDH2_TIGIT,CST7_GPX1,APOBEC3G_C9orf142
LINC00936_SAMD3,IL32_IRF8,AKR1C3_CLIC3,LGALS2_MAP3K7CL
CD72_FCRLA,F13A1_GRN,ARPC1B_SMCO4,HLA-DPA1_PTGS1
CD2_SAMD3,FCRLA_TREML1,EFHD2_NKG7,HLA-DRB1_MZB1
LDLRAP1_NPC2,NRGN_TYROBP,C1orf162_H2AFY,IFITM3_MFSD1
LGALS3_MARCH2,DYNLL1_S100A11,LITAF_LYAR,KLRG1_PPBP
APOBEC3G_ENHO,C9orf142_PDIA3,SDPR_SPON2,CST7_LAT2
PYCARD_UBB,HLA-DMA_IFITM3,APOBEC3A_VAMP8,GZMK_TREML1
IGSF6_NRGN,FCER1G_SEPT5,FERMT3_IL1B,KLRC1_RAMP1
CD2_ODC1,PF4_TPM4,P2RX5_RAMP1,ADAM28_ARHGAP24
LITAF_SAMD3,CD9_GPR56,FCGR3A_SNCA,ADAM28_GAS2L1
HOPX_NPC2,FGL2_PYCARD,CLU_IL32,KLRG1_TMEM40
CEBPB_VAMP8,FPR1_HLA-DMB,LGALS3_PDIA3,CDA_LGALS1
ARPC1B_HLA-DQB1,C5AR1_CST3,CD2_LGALS2,CD79B_SDPR
PRSS23_RAMP1,FCN1_IRF8,CCL3_TIGIT,NPC2_TNFRSF1B
C9orf142_GPX1,EFHD2_MPP1,MARCH2_PLEKHF1,C5orf56_TCL1A
FCGRT_TYMP,FCER1G_IGSF6,DYNLL1_FCER1G,NCR3_PRF1
AIF1_ARPC5L,BLNK_CD2,PARVB_XCL2,FCER1A_HLA-DQB1
AIF1_LITAF,LGALS3_PHACTR1,APOBEC3G_CMTM5,CST3_TYMP
C1orf162_PRR5,ADAM28_IGSF6,C9orf142_S1PR5,ALDH2_MARCH2
C5orf56_CLEC10A,CST3_NPC2,GNLY_LINC00926,CLDN5_GZMH
CCL5_LTB,IRF8_LDLRAP1,ABI3_LGALS2,GPX1_TYMP
CST3_ZAP70,HINT1_TPM1,CTSW_LITAF,GPR56_IL32
FCGRT_MYL9,CD1C_GP9,CTSS_FPR1,HLA-DOB_SAMD3
LDLRAP1_SAT1,CEBPB_GYG1,APOBEC3G_HLA-DRB1,FGFBP2_PTPRCAP
KLRB1_RGS18,IFI30_IGSF6,KLRB1_PLBD1,RGS18_TALDO1
C5orf56_SDPR,KIAA0125_SPIB,CD37_GIMAP7,S100A11_S100A6
SDPR_TMEM40,AKR1C3_CD9,LGALS1_XCL2,PKIG_PLEKHF1
MFSD1_NRGN,AIF1_EFHD2,RAMP1_TNFSF13B,PLEKHF1_XCL2
H2AFY_LITAF,FGL2_HLA-DQB1,CYBA_LDLRAP1,CST3_SPIB
MPP1_PLEKHF1,ENHO_TNFRSF1B,C5AR1_PHACTR1,AIF1_LST1
CEBPB_PLBD1,MAP3K7CL_TTC38,P2RX5_PPBP,FCGR2B_HIST1H2AC
GZMA_PTCRA,CMTM5_CYBA,C5orf56_LITAF,LY6G6F_PTCRA
IL1B_NRGN,GP1BA_TYROBP,RGS18_UBB,FPR1_S100A12
MAP3K7CL_NCR3,GIMAP7_ODC1,CYBA_TUBB1,CCL3_S100A11
LGALS3_PDIA3,IFITM3_LGALS3,COTL1_HLA-DPB1,CTSS_FPR1
GPX1_HINT1,HLA-DRB1_NRGN,EAF2_HLA-DPB1,CLIC3_HOPX
ARPC5L_HIST1H2AC,IFITM3_IGFBP7,CD2_HOPX,HLA-DQB1_RGS18
ID2_S100A11,GP1BA_HLA-DRB1,LDLRAP1_TUBB1,JAKMIP1_SDPR
ARPC5L_EAF2,RGS18_SPIB,HLA-DQA1_ID2,LST1_TNFRSF1B
LST1_NCOA4,CD79B_P2RX5,ID2_LAMTOR1,BLVRA_SNCA
FERMT3_GYG1,CD9_PYCARD,AP001189.4_PNOC,FOLR3_PRR5
CD37_KLRC1,HLA-DPB1_NCF2,CDA_CTSS,MFSD1_TYMP
FCGR3A_PARVB,PTPRCAP_TPM1,CYBA_HLA-DMA,CCL5_CST7
HVCN1_NKG7,IGSF6_SAT1,CD2_JAKMIP1,KLRC1_PRR5
CEBPB_UBB,ABI3_FCER1A,CD2_CEBPB,COTL1_FCGR3A
C9orf142_S100A6,HLA-DMB_TIGIT,PYCARD_SPIB,GNLY_GZMA
HLA-DRB1_MS4A6A,HLA-DMB_HLA-DPA1,FGFBP2_KLRC1,HIST1H2AC_KLRC1
BLVRA_LGALS1,AKR1C3_TMEM40,LYAR_RP11-367G6.3,C5orf56_TPM4
CLEC10A_RAMP1,PDIA3_UBB,CCL4_KLRB1,ASGR1_COTL1
GPX1_PHACTR1,CLEC1B_SNX29P2,KLRB1_SPON2,ITGA2B_NCR3
CEBPB_CST7,BLNK_FCGR2B,IGLL5_LDLRAP1,NKG7_P2RX5
CD37_HVCN1,EAF2_ID2,MS4A6A_PLD4,KLRG1_PKIG
GZMB_SAMD3,PRF1_TMEM40,ADAM28_SNX29P2,HLA-DMB_HLA-DQB1
FCGR3A_PYCARD,ARPC5L_PF4,FCGRT_SAT1,HLA-DPA1_NCF2
GIMAP7_MAP3K7CL,GZMB_LINC00926,LGALS1_SPIB,MARCH2_TYMP
AQP3_TIGIT,MFSD1_PLEKHF1,EFHD2_NCF2,CD19_CD37
