GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
GSTP1_RPS3A,NEAT1_SPI1,HLA-E_IL7R,RPS20_S100A4
FCGRT_OAZ1,CD2_RPL31,APMAP_RPLP0,LST1_RPL31
HLA-B_NCF2,HLA-DQA1_PDLIM1,CD3D_TALDO1,RPS23_TYROBP
CST3_LYAR,CD247_GPX1,B2M_GNG7,CD8B_SPIB
HLA-DRB1_RPS25,CTSS_HCST,FCRLA_LGALS1,CD74_CYB561A3
GPX1_HLA-DPA1,CST3_RPL13,GPX1_RPS18,CCR7_FGFBP2
LYAR_PTPRCAP,HLA-DQA1_KIAA0125,CCL4_MARCH1,HLA-DRB1_MYL12A
GNG7_RPL27A,AIF1_CEBPD,MALAT1_MATK,AC092580.4_FCN1
GNG7_RPS13,GNG7_RPL35A,C12orf75_CFD,CYBA_RPS18
CFP_MATK,CEBPD_HLA-DRB1,RPS15A_RPS23,CST7_RPS3
EEF1A1_TYROBP,FCRLA_RPL11,RPL3_SH2D2A,CD3E_CYB561A3
CDA_RPS28,LAG3_RPS3,HLA-DRB5_MATK,EAF2_SH2D2A
KLRG1_RPS6,GZMM_TYMP,BANK1_MS4A6A,PTPRCAP_SPIB
RPL32_SPI1,RPL27A_SERPINA1,APMAP_COTL1,RPS27A_VPREB3
CD40_GZMA,HLA-DPB1_LGALS3,PRF1_RPL36,PYCARD_RPL14
BLK_SNX2,HOPX_SAT1,GPX1_LTB,AC092580.4_CDA
CD247_PYCARD,CD14_SH2D2A,HLA-DMB_PFN1,CEBPD_RARRES3
PDLIM1_RPL3,FCER1G_GNG7,C12orf75_RPS27A,LDHB_SPIB
APMAP_CTSS,BRI3_RPSA,HLA-E_VPREB3,CD74_FCRLA
GZMK_RAC1,GRN_RAC1,HLA-DRA_RPS5,RARRES3_RPL14
DUSP2_RPL36,APMAP_IL7R,CD72_LGALS1,DUSP2_GNG7
CD37_RPL13,HLA-C_TPT1,FGFBP2_RPS4X,CFP_SMIM14
CD3E_LYZ,LYAR_PPAPDC1B,B2M_GZMA,LYAR_RPLP0
PDLIM1_RPS27,HLA-DPB1_SERPINA1,CCR7_RPS6,GNG7_LCK
CD2_LGALS1,HLA-DQB1_KIAA0125,RPL13A_TYROBP,LYZ_RPS28
GZMH_TKT,RPL5_RPS27,CHST12_RPS3,RPL23A_TIGIT
HVCN1_RPS13,LST1_LTB,CD79A_EEF1A1,ARPC5L_DUSP2
APOBEC3G_HLA-DQA2,HLA-A_RPLP0,DUSP2_RPL23A,AIF1_SMIM14
MS4A6A_S100A11,HVCN1_LDHB,FTL_HLA-B,MATK_RPL9
GZMA_MALAT1,GNG7_RPS18,NPC2_RPL14,CEBPD_HLA-DMA
HLA-DQB1_RPL10A,GRN_PYCARD,HLA-DQB1_MYL12A,KLRG1_PDLIM1
LYZ_TPT1,FCER2_NKG7,CTSW_RPS6,RAC1_RARRES3
IRF8_RPL18A,CD72_HLA-DPB1,KIAA0125_RPL14,CD79B_CST3
LYAR_RPL13A,MATK_RPS27A,EEF1A1_GZMK,APOBEC3G_KLRG1
RPL14_RPS3A,MS4A6A_TIGIT,LST1_RPL27A,KLRG1_LGALS2
ARPC5L_HOPX,HLA-A_HLA-DOB,CD74_LAG3,HCST_SH2D1A
HLA-DRA_SAMD3,ARPC5L_HLA-A,NPC2_RPS12,APMAP_CD79B
CD14_NCR3,PDLIM1_RPL5,AC092580.4_RPL10A,GNG7_NCR3
AP1S2_SAT1,CTSW_HLA-DRB5,HLA-DQA2_HLA-DRA,KLRG1_RPS29
GZMA_RPL10,HLA-B_RPS29,GPX1_RPL11,CD8B_LINC00926
FTL_PSAP,GPX1_MS4A6A,RPL21_S100A9,GZMH_S100A6
APMAP_B2M,FCER2_PNOC,BLK_MS4A6A,LCK_LINC00926
HLA-DQB1_RPL11,HVCN1_ISG20,FTL_RPS5,LGALS3_RPS27
RPS18_RPS29,GNG7_RPS20,IL32_NCR3,RPL32_SH2D1A
CD72_NEAT1,CFD_RPS5,MYL12A_TYMP,CEBPD_PKIG
MS4A6A_RPL10,GABARAP_LYZ,HLA-B_RPS27,HLA-E_LGALS3
GPX1_S100A11,CTSS_RPS4X,ISG20_S100A4,KLRG1_LGALS3
LYZ_RPLP2,PKIG_SAT1,CD8A_LST1,BLK_RPL21
RPS13_SAMD3,HLA-DRA_NEAT1,OAZ1_RPL30,LYAR_SPI1
CYBA_RPL30,PFN1_RPSA,FCGRT_LAG3,LYZ_NEAT1
FGFBP2_PYCARD,AP1S2_B2M,HLA-B_RPS20,RAC1_RPLP0
LYZ_RPS28,NPC2_RPS27A,CD3D_FTH1,LGALS3_RPL21
LTB_RPS29,AC092580.4_TKT,PFN1_TKT,GNG7_SMIM14
S100A8_SH2D1A,CFD_RAC1,FCER2_HLA-DPA1,BLK_RPS3A
CD3E_TYMP,LGALS3_RPS5,GABARAP_LAG3,BLVRB_IL32
MATK_MS4A6A,RPL14_SH2D2A,CST3_HCST,CD68_RARRES3
ISG20_LTB,LGALS2_RPS4X,LGALS1_VPREB3,SH2D1A_TCL1A
PRF1_S100A4,CEBPD_S100A8,FCN1_HVCN1,CST3_DUSP2
GABARAP_HLA-DOB,CHST12_RPL5,MATK_NEAT1,NPC2_RPL10A
FTH1_SH2D1A,HLA-C_RPL35A,B2M_HOPX,BLK_CYBA
CTSW_RPL13,HLA-DQB1_RPL21,FCRLA_NKG7,RARRES3_RPS14
NEAT1_RPS11,APMAP_HLA-C,RPSA_S100A6,SH2D1A_SPI1
RPS3A_SAT1,BRI3_LYAR,HLA-DRB1_NPM1,GNG7_S100A4
BLVRB_RPS5,GNG7_LCK,CD79A_LTB,AC092580.4_TYMP
BANK1_ISG20,AC092580.4_RPL13A,LCK_OAZ1,GNG7_HLA-DMA
HLA-DMA_TMEM66,RPS27_TIGIT,CTSW_HLA-DPA1,NPC2_RPS15A
HLA-DRB5_RPL27A,CD247_PKIG,IRF8_RPL10A,AC092580.4_HLA-DQA1
CCL5_HLA-DQA2,CFP_HVCN1,CHST12_HLA-C,CYBA_FCRLA
HLA-DRA_RPS6,LCK_LGALS2,BRI3_RPS15A,NCR3_SH2D1A
LDHB_PPAPDC1B,LDHB_TYMP,HLA-DOB_HLA-DRA,NPC2_SAMD3
FCN1_RPL13A,RPL13_SAMD3,APOBEC3G_CD2,HCST_HVCN1
MATK_PTPRCAP,P2RX5_RPS12,CD40_RPS5,GNG7_LGALS3
FTH1_RPL36,RPS29_RPS4X,CST3_DUSP2,MYL12A_RPS13
CD68_RPS20,RPL31_SAT1,APOBEC3G_TPT1,RPS27_SAT1
RPL14_TYMP,RPL13_TALDO1,SPIB_TPT1,RPS27_S100A4
BLK_RARRES3,KIAA0125_RPL10,AP1S2_LDHB,IL32_MS4A6A
S100A9_SH2D1A,CD40_HLA-DMA,CD2_FCER1G,GPX1_RPS3A
CD79A_HLA-DQB1,HLA-DQA2_NCR3,ARPC5L_HLA-C,AC092580.4_HLA-DQA2
RPS20_TKT,GZMA_NEAT1,CD14_FCER2,LGALS3_TPT1
FCGRT_SPIB,APOBEC3G_TPT1,CCL5_IL7R,APOBEC3G_RPS20
CCL5_COTL1,CD2_RPS23,HLA-B_LTB,APMAP_NEAT1
CST7_LGALS3,CD79A_RPL32,EEF1A1_HLA-DPA1,CYB561A3_RPL13A
MARCH1_TSPO,CD40_RPS12,CYB561A3_RPL5,LYZ_SMIM14
IRF8_RPL13,RAC1_RPL10A,CXCR4_PDLIM1,PKIG_SH2D1A
HLA-DRA_SH2D2A,PDLIM1_PSAP,PYCARD_TSPAN13,OAZ1_RPL31
HLA-DRB5_TYROBP,MYL12A_PTPRCAP,S100A4_SNX2,HLA-DMB_RPS11
FCRLA_GABARAP,AIF1_NCR3,CD72_LGALS2,EEF1A1_MYL12A
NCF2_TALDO1,CCL4_FCER1G,APMAP_RPL11,CFD_LCK
CD72_MARCH1,RPL23A_SAT1,NCF2_RARRES3,RPLP0_TKT
CD14_TMEM66,CD8B_MARCH1,AIF1_RARRES3,FCRLA_KLRG1
LGALS2_TALDO1,FGFBP2_GABARAP,IRF8_RARRES3,HLA-B_RPS5
ARPC5L_RPL10,FCRLA_LGALS2,CXCR4_FCER2,LINC00926_RPL35A
CD79A_SH2D2A,HLA-C_S100A4,HLA-DMA_TPT1,HLA-DQA1_RPL13A
PTPRCAP_RPL27A,LGALS2_RPS12,CD8A_NCF2,CD3E_RPL36
HLA-B_TYROBP,CCL5_CEBPD,RPL27A_RPS6,FCRLA_RPL23A
CD68_IL32,LYZ_RPS28,CD79A_CEBPD,BRI3_CD8A
RPS10_S100A4,APOBEC3G_MARCH1,GRN_KLRG1,FCRLA_RPL14
CEBPD_RARRES3,FCN1_RAC1,CST7_RPS14,C12orf75_HLA-B
GABARAP_HLA-DPA1,GPX1_NPM1,HLA-DRA_RPL30,RPS25_SAT1
CD8B_RPL14,HLA-DOB_RPL10,C12orf75_MARCH1,CD72_CTSS
CCL5_IRF8,HVCN1_RPL36,CD3E_LST1,HLA-DQA1_RPL14
BANK1_S100A4,NKG7_PDLIM1,RPS11_S100A9,FCRLA_IL7R
AIF1_HLA-B,BLK_RPS25,PKIG_RPL35A,IRF8_RPL35A
LST1_RPS25,LY86_RPL35A,CD14_RPS14,CEBPD_FCRLA
FCER2_GZMM,CDA_NKG7,GZMM_RPL3,CXCR4_HLA-DQA1
HLA-DQA2_PNOC,CD68_PFN1,CD74_LYAR,LY86_RPS29
CEBPD_LCK,FCRL6_VPREB3,CFD_RPS14,CD99_RPS3
FGFBP2_RPL5,RPL36_TSPO,NEAT1_NOSIP,CD72_RPS23
COTL1_RPL35A,BLVRB_P2RX5,LYZ_PKIG,MALAT1_MS4A1
APMAP_COTL1,RPL21_TKT,GZMA_RPS27,HVCN1_MALAT1
GZMM_RPS15A,GNG7_RPLP2,GZMA_HLA-DQB1,AP1S2_RPS4X
IRF8_RPL30,GNG7_RPL3,AC092580.4_FGFBP2,LST1_RPL35A
MARCH1_RPS5,BRI3_OAZ1,CFD_RPS15A,OAZ1_RPL36
HLA-E_TYROBP,CCL5_RPL35A,PNOC_SMIM14,FTL_RPL10A
APOBEC3G_CFP,FCGRT_RPS10,GNG7_OAZ1,RPS3_TSPAN13
CD37_TIGIT,CD8B_LINC00926,B2M_MS4A1,AP1S2_NPM1
GSTP1_PFN1,COTL1_TYROBP,FCER2_HLA-DRB1,CFD_RPS3
CD3E_LST1,NOSIP_RPL3,CD3E_FCGRT,FTL_PRF1
CYB561A3_GSTP1,NCF2_P2RX5,GZMA_RPL31,LYAR_RPS3
CD3D_HLA-C,GPX1_TYMP,HLA-DOB_RPS27A,RPS3_SH2D1A
AP1S2_BANK1,GPX1_LYZ,FCRL6_MYL12A,GSTP1_PDLIM1
LAG3_RPS15A,MATK_RPS3,HLA-B_LYZ,CFD_SMIM14
HLA-DOB_RAC1,CD74_FTH1,IL7R_RPS10,IL7R_TCL1A
CFP_RPS25,CST7_TCL1A,COTL1_RPS25,HLA-B_RPLP0
CD79B_NCR3,CD99_HLA-DRA,CEBPD_DUSP2,HLA-B_LGALS3
CCL5_SNX2,CD2_HOPX,B2M_CD37,CCL5_RPS29
LCK_LGALS3,BANK1_LY86,LDHB_RPLP2,RPL13A_TMEM66
GPX1_HCST,CD79B_RPL9,HLA-DMA_RPL27A,RPL11_SMIM14
CD3E_HLA-DRB1,CD8B_RPS15A,HLA-DPA1_LINC00926,CHST12_LTB
HLA-DOB_RPS13,BANK1_FTH1,LY86_MALAT1,RPS4X_TALDO1
AIF1_APMAP,MS4A1_OAZ1,CD68_CD8B,PTPRCAP_RPS13
CD40_GABARAP,CD2_IRF8,HLA-DQB1_RPS18,TALDO1_TMEM66
HLA-DOB_SH2D1A,CD79B_FTL,FCRL6_RPSA,AC092580.4_RPS6
ISG20_TALDO1,NKG7_TYMP,MATK_RPL5,COTL1_IL7R
CD3E_S100A6,CYB561A3_RPL9,EAF2_HOPX,HLA-B_LDHB
FCER1G_IL32,HLA-DQB1_NPM1,EEF1A1_HLA-DMB,CHST12_RPL5
C12orf75_RPL10A,C12orf75_RPS23,RPL18A_VPREB3,GPX1_RPS13
BANK1_LCK,NCR3_RPL30,RPL5_RPLP0,PRF1_TCL1A
CD247_PPAPDC1B,ARPC5L_CEBPD,CD3E_RPS3,CD8B_RPS12
PPAPDC1B_SAT1,CXCR4_RAC1,HLA-DPA1_IL32,ISG20_RPS6
MATK_SH2D2A,HLA-DQB1_LYZ,MYL12A_SH2D1A,IRF8_RPL13
CCR7_FGFBP2,BRI3_RPL30,APOBEC3G_S100A6,PPAPDC1B_RPS13
BLK_MARCH1,RPS13_TPT1,LCK_RPS29,RPL32_TALDO1
CCL5_TSPAN13,GZMA_SPI1,GZMH_SAT1,HCST_LTB
RPL32_RPS3A,PYCARD_RPS3,FTL_HLA-DQA2,COTL1_KLRG1
CFD_RPL21,RPL5_RPS28,CD74_SNX2,CD37_NPM1
AP1S2_GNG7,COTL1_RPS12,HOPX_RPS14,RPL36_SAMD3
CCL4_PFN1,MYL12A_RPL30,PNOC_PTPRCAP,CCL5_RPL36
LST1_RPL18A,FCRLA_LY86,APOBEC3G_OAZ1,LYAR_TMEM66
APOBEC3G_LST1,EEF1A1_ISG20,COTL1_RPS27,RPL14_TMEM66
PTPRCAP_TYROBP,GZMH_SPI1,IRF8_RPS10,GABARAP_LST1
CCL4_RPL10,BANK1_FCGRT,CD68_LAG3,HVCN1_RPL35A
LGALS1_RPL23A,MYL12A_RPS3,CST3_LTB,RPS29_TALDO1
LINC00926_S100A6,CD68_LDHB,HOPX_S100A11,MALAT1_RPS23
HLA-DMA_HOPX,OAZ1_RPL10,CD74_MALAT1,CCL5_RPLP0
NEAT1_RPL23A,GZMK_HOPX,CD37_RPS18,HLA-DQB1_MALAT1
BRI3_RPS23,CFD_RPS6,FGFBP2_IL32,GSTP1_RPS6
APOBEC3G_NPC2,PTPRCAP_TIGIT,IL32_RPL35A,HLA-B_RPS3
GABARAP_TYROBP,NCF2_TSPO,APMAP_PSAP,GRN_RPL13
CEBPD_RPL9,CTSS_PRF1,NPC2_RPL18A,HLA-DPB1_MS4A1
NCF2_TSPAN13,GPX1_MALAT1,GSTP1_RPS28,NCR3_OAZ1
HLA-DQA1_LCK,CD68_TPT1,AC092580.4_RPS18,GNG7_SH2D2A
RPL3_RPL9,P2RX5_RPL3,NCR3_RPS14,ARPC5L_PDLIM1
AC092580.4_APMAP,HLA-DPA1_SAMD3,CD79A_LGALS2,FCER2_FCRL6
GPX1_RPS25,NPM1_RPS20,CCL5_SNX2,ARPC5L_SPI1
IL32_RPL18A,CHST12_PKIG,GZMA_SMIM14,OAZ1_PDLIM1
RAC1_SPI1,BLK_PFN1,CEBPD_OAZ1,IRF8_SH2D2A
MARCH1_TSPAN13,COTL1_RPL32,MARCH1_RPS5,LGALS3_PSAP
GPX1_NOSIP,CD40_EAF2,RPL18A_SPI1,CD40_SH2D2A
CCR7_RPS5,CD8A_PNOC,GZMM_SH2D1A,RPL27A_TSPAN13
HLA-DRB1_RPS15A,CD247_PYCARD,CD3E_NEAT1,HVCN1_SH2D2A
LTB_MYL12A,LCK_RPL11,BLVRB_PRF1,NCR3_RPS15A
HCST_TPT1,AP1S2_HLA-DRA,COTL1_NPM1,FGFBP2_RPL35A
FCN1_LYAR,CXCR4_SERPINA1,CD37_MARCH1,LCK_VPREB3
ISG20_RPL13,IL32_RPL27A,PFN1_RPS3A,PTPRCAP_VPREB3
CD72_RPS14,FCER2_RPS27,BLVRB_RPS3,FCER2_RPSA
ARPC5L_CD8B,HLA-DPB1_P2RX5,NCF2_PNOC,BLK_LY86
PPAPDC1B_RPS20,CD72_CYB561A3,NOSIP_TKT,FCER2_S100A11
FGFBP2_TALDO1,FCER2_RPS11,EEF1A1_RPL14,CD8B_PSAP
LGALS1_LYAR,FCRLA_RPL31,CEBPD_TPT1,HLA-DPB1_PSAP
COTL1_RPS12,FCN1_TALDO1,CD2_LGALS3,NCR3_PSAP
FCER1G_HLA-DRB5,PYCARD_RPS5,NCR3_NPM1,PSAP_RPS29
NCF2_RPL32,BLVRB_RPS27A,CCR7_RPS25,CD3D_VPREB3
APMAP_CD79B,CCL4_CST3,BRI3_GZMK,CD3D_RPS15A
HOPX_RPS6,HCST_RPL35A,EAF2_MYL12A,PDLIM1_PSAP
RPS23_SH2D2A,CYBA_MALAT1,B2M_HLA-DRB5,BLK_PSAP
CD99_HLA-DQA2,CYBA_RPLP2,HLA-DPA1_HOPX,CD3D_RPL9
CEBPD_RPL11,HLA-DOB_PFN1,CD74_MATK,LY86_SH2D2A
CCL4_CCR7,MS4A6A_RPS12,CEBPD_RPL13A,LGALS1_OAZ1
GNG7_TKT,CD72_GNG7,CCL5_NCR3,HLA-DQB1_SH2D2A
COTL1_MALAT1,RPL9_S100A9,AC092580.4_GZMM,CD247_RPS10
CST3_MYL12A,RPS25_S100A9,LGALS1_RPL11,CD3D_S100A9
PTPRCAP_RPL13,BRI3_RPS4X,CTSW_RPL27A,CD72_PSAP
CD40_SAMD3,FTH1_SPIB,CEBPD_FCRLA,HVCN1_NCR3
FCER2_SH2D1A,PNOC_VPREB3,CD37_CXCR4,CD247_RPL31
APMAP_RPS3,CCR7_HLA-DQA2,EAF2_RPS18,CFP_GZMM
RPS27_S100A9,CD8A_MALAT1,CFD_RPS6,HLA-B_RPL36
C12orf75_HLA-DRA,GPX1_RPL18A,CD68_GZMK,GZMM_ISG20
NCR3_RPS18,FTL_NPC2,IRF8_RPL9,HLA-DRA_VPREB3
HLA-DPB1_RPS14,HLA-DRB1_PSAP,MALAT1_NOSIP,CD2_HLA-DPB1
CD74_TYROBP,RPL30_RPL35A,CD99_RAC1,BANK1_RPL10A
RPS13_TPT1,RPL9_RPS27A,RPL5_TCL1A,AP1S2_TCL1A
HVCN1_RPS27,HLA-DRB5_RPS27,GZMH_IRF8,CST3_GZMM
FTL_HOPX,LGALS3_RPS28,FCER1G_RPL9,BANK1_RPL13A
GABARAP_PTPRCAP,RPL10A_RPL18A,CYB561A3_RPS3,AP1S2_LDHB
IRF8_KIAA0125,BLK_LY86,RARRES3_SMIM14,PSAP_RPL36
PKIG_SH2D2A,CD40_RPS27,FCER1G_HOPX,BANK1_RPS25
MARCH1_RPS25,CD74_SPI1,NOSIP_S100A6,CFD_GZMM
CD8A_KIAA0125,HLA-DRA_RPS3A,RPS28_S100A9,CCL5_PKIG
GZMK_LGALS3,S100A4_TYMP,CCL4_RPL36,AP1S2_HCST
APOBEC3G_GZMH,BLVRB_RPL27A,RPL32_TSPO,PSAP_RPS6
FCRL6_TMEM66,GPX1_SH2D2A,CFP_LDHB,PRF1_RPL10
RPL11_TSPAN13,CD40_FCER2,CD40_RPL21,IL7R_S100A4
CHST12_GABARAP,HLA-DMB_RPL18A,GZMA_HLA-C,ARPC5L_PKIG
HLA-DRB1_SNX2,HLA-DPB1_HVCN1,CD247_COTL1,MS4A1_RPL10
IL32_RPL3,EEF1A1_FCRL6,RPL27A_TYROBP,KIAA0125_RPL10
CD72_NCF2,NPM1_RPS27A,AC092580.4_RPS29,HLA-B_RPS27A
RPL21_S100A6,LAG3_NPM1,CD72_RPS15A,HLA-DMB_TSPAN13
OAZ1_PYCARD,FCER1G_GZMH,CCR7_GZMH,FTH1_PFN1
P2RX5_SAT1,PNOC_RPL18A,ISG20_RPL31,CD3D_LY86
NPM1_RAC1,FCN1_RPLP0,NCR3_RPL23A,RPS6_TSPAN13
HLA-C_RPSA,HLA-DQB1_RPS13,S100A6_TCL1A,FCGRT_NOSIP
HLA-A_S100A4,EEF1A1_GZMM,LGALS3_RPLP2,ARPC5L_PPAPDC1B
CFD_SAMD3,GSTP1_RPS6,CTSW_HLA-DQA1,AIF1_RPSA
CD3D_LGALS1,FCRLA_HLA-DQA2,CTSS_RPL30,APOBEC3G_MS4A1
FCER1G_HLA-DPB1,FGFBP2_S100A9,GNG7_PSAP,ARPC5L_NCF2
EEF1A1_HLA-DQB1,OAZ1_RPL35A,HOPX_LYZ,HLA-DMA_TSPAN13
DUSP2_FTH1,RARRES3_RPS13,CD2_CFP,RPS29_TKT
LST1_RPL30,HLA-E_S100A9,RPS13_SAT1,LDHB_OAZ1
LGALS2_RPL3,DUSP2_VPREB3,HLA-A_NEAT1,CD79A_TMEM66
RPS15A_S100A8,C12orf75_HLA-DRA,LINC00926_NKG7,LYAR_RPL30
LY86_RPS27A,LAG3_LGALS3,CXCR4_LINC00926,RPS12_S100A11
LINC00926_MARCH1,LGALS1_LY86,B2M_HLA-DQA1,CD2_RPLP2
CST3_RPL10,HLA-DMA_RPS20,GPX1_PTPRCAP,CDA_GZMK
MARCH1_RPS13,FCN1_RPL32,CD2_RPL13A,GPX1_GZMK
APOBEC3G_RPL18A,CYB561A3_NOSIP,HOPX_RPS20,C12orf75_HLA-A
CD8A_FTH1,ISG20_LGALS1,CDA_SH2D2A,NPM1_PFN1
RPL31_RPS5,IL32_RPL3,RPL36_S100A4,CD247_HCST
CD79A_PSAP,AIF1_RPS6,CTSW_ISG20,CD79A_RPS18
CD68_TCL1A,CD8B_PTPRCAP,CD40_RPL9,GZMA_LGALS2
FTL_IRF8,MATK_TIGIT,CCR7_HLA-DQA1,KLRG1_RPL30
AIF1_CTSW,CTSS_RPS14,CD40_CD99,LCK_TKT
CD79A_RPS11,RPL18A_S100A11,B2M_CD14,RPL14_TYMP
GZMM_RPL32,HLA-DRB5_S100A8,FGFBP2_S100A9,CD3E_NKG7
APMAP_RPSA,MALAT1_RPS25,LGALS3_PPAPDC1B,LST1_TCL1A
MARCH1_MYL12A,CCR7_LCK,EAF2_RPS23,RPL23A_S100A11
CEBPD_RPL21,CD68_RPS11,LTB_MATK,S100A11_SAMD3
AC092580.4_PRF1,HLA-DPB1_S100A9,APMAP_IL32,CD37_LCK
HLA-DRB5_RPL23A,CYB561A3_S100A11,CD40_RPL32,NCR3_PFN1
CD79A_HLA-DQA1,FCER2_HLA-DQA2,CD8A_RPL5,GZMK_HLA-DPB1
MS4A6A_RPL3,CFD_RPS28,CD40_RPL30,GZMK_LDHB
CD40_LYAR,HOPX_PKIG,RPS12_SERPINA1,HLA-DPB1_ISG20
MS4A6A_TIGIT,OAZ1_PYCARD,AIF1_RPL13,MS4A1_TYMP
RPL5_RPS20,CD74_LDHB,RPS20_SERPINA1,PRF1_TYMP
RAC1_RPL32,FCER1G_HLA-A,CD37_GPX1,RPS15A_TYMP
RPS15A_RPS28,GZMK_MS4A6A,DUSP2_FCN1,S100A11_TSPAN13
BANK1_SH2D1A,RARRES3_S100A8,LY86_RARRES3,HLA-B_P2RX5
RPSA_TSPAN13,RPL23A_RPS10,P2RX5_RPS28,PFN1_RPL27A
CD79A_MALAT1,FCER1G_IL32,DUSP2_RPL13A,ISG20_RPS29
RPS13_RPS15A,HLA-DMB_RPS3,RPS5_SERPINA1,HLA-A_RPL32
CD68_CD79A,FCER2_RPL9,S100A4_SERPINA1,CCL5_RPL30
LGALS3_RPS4X,LST1_RPL32,NEAT1_RPL10,HLA-A_LCK
CYB561A3_HLA-DQA2,BANK1_RPLP2,HLA-DOB_RPS18,FGFBP2_S100A11
GABARAP_MARCH1,CYB561A3_RPLP0,PNOC_RPS13,HLA-A_RARRES3
HLA-DMB_RAC1,HLA-DOB_RPL32,HLA-DOB_S100A4,MS4A1_NPM1
CD79A_RPS14,CTSW_LYAR,HLA-DPB1_PNOC,RPL9_TYROBP
FCER2_HCST,CST7_FTL,CD14_HLA-E,HLA-B_PPAPDC1B
RPL10A_SMIM14,FCER2_RPL36,APOBEC3G_CD74,CDA_ISG20
KIAA0125_LYAR,LGALS2_RAC1,CD3E_HLA-DPA1,HLA-DQA2_KLRG1
PSAP_RPS29,PPAPDC1B_RPL23A,CCR7_PSAP,ISG20_RPLP0
HLA-DRB1_TYROBP,CD3E_RPL35A,CD2_GPX1,CD2_GPX1
FCER1G_RPL11,HCST_RPS6,CHST12_RPLP2,PRF1_SPI1
CD72_CD99,RPS29_S100A9,PDLIM1_RPL10,HLA-DQA2_ISG20
LTB_RPL31,MATK_RPL21,CD74_RPL9,P2RX5_PFN1
HLA-A_RPS28,CD8B_HLA-DQA1,C12orf75_PFN1,LINC00926_RPS6
AIF1_CD2,AP1S2_RPS25,LYAR_RPL35A,CXCR4_S100A11
HLA-DRB5_HOPX,AIF1_LGALS1,RPL35A_RPLP2,CD2_HLA-DQA2
HLA-DOB_PFN1,LST1_S100A8,CD79A_SPIB,HLA-DQA2_RPL10A
CYBA_HLA-DMB,AP1S2_RPS27,NKG7_SNX2,CD2_NCF2
NCR3_RPL30,CFD_RPS25,S100A8_TIGIT,ISG20_LGALS3
CD37_RPS14,LST1_RPL27A,RPS11_RPS27,HLA-C_NOSIP
HLA-DPB1_RPS29,LY86_PTPRCAP,CD14_MATK,CD79A_MS4A6A
CD72_FTH1,LST1_PDLIM1,AC092580.4_EEF1A1,RPL5_TYMP
CFD_RPL11,RPL5_RPS23,CDA_RPS27,CHST12_RPS13
PKIG_SAT1,RPL13A_RPS11,GRN_RPL13,CD79A_HLA-DMA
GRN_SAMD3,HLA-E_RPS10,HLA-DQA1_S100A4,SAMD3_SERPINA1
AIF1_ISG20,RPS13_RPSA,HLA-DRB5_OAZ1,GZMK_SERPINA1
FTH1_RPS29,CD247_IRF8,CD14_RPS28,HLA-A_S100A4
GSTP1_LY86,RPL18A_RPL5,HLA-DQB1_RPL32,RPS3A_S100A4
RPS20_S100A4,LGALS2_RPL21,CYBA_RPS27A,IRF8_RPS4X
C12orf75_SH2D2A,LINC00926_RPL11,BLK_HLA-DPB1,PTPRCAP_RPSA
GZMK_P2RX5,CD79A_RPL9,NEAT1_RPL32,FGFBP2_TSPAN13
CCR7_RPL31,PFN1_PKIG,HOPX_TYROBP,RPS11_SH2D1A
FCER2_RPLP2,LY86_RPS13,CD37_CFP,FCER1G_RPS3
FCN1_RPL27A,RPS20_RPS3A,CD74_PKIG,PKIG_TYROBP
BLVRB_TSPO,RPS27A_TYMP,GNG7_S100A11,RPS18_SPI1
FCRL6_LAG3,CD247_LY86,RPS6_TSPO,KLRG1_TSPAN13
CHST12_GZMK,APOBEC3G_SAT1,FGFBP2_RPS5,GSTP1_SNX2
MATK_NCR3,CD14_CST7,HLA-DMA_IL32,AP1S2_HOPX
FTL_NKG7,GABARAP_PFN1,GNG7_TPT1,BLK_FCN1
FGFBP2_SAMD3,HLA-B_ISG20,NPC2_RPL5,C12orf75_RPL27A
CHST12_SH2D1A,FCN1_GZMK,CD247_FTH1,CD3E_HLA-A
CHST12_TALDO1,PRF1_RAC1,LYZ_MYL12A,KIAA0125_RPS11
CD2_HLA-DQA2,APMAP_RPS23,EEF1A1_SH2D2A,HLA-DMB_RPL10
CD40_TKT,EAF2_PKIG,MALAT1_RPS4X,HLA-A_SNX2
KIAA0125_RPS27A,RPL14_RPL5,CD72_RPS28,GPX1_LCK
BANK1_CTSS,GZMH_RPL35A,CEBPD_RPL23A,RPS6_SH2D2A
FGFBP2_RPL10A,GPX1_KIAA0125,HLA-DQA2_RPS20,AP1S2_RPL11
TKT_TYROBP,CTSW_RPS6,CD3D_NOSIP,LYZ_SNX2
CDA_NPM1,CXCR4_RPSA,CTSW_RPL10,RPSA_TCL1A
AP1S2_RPS4X,RPL5_RPS10,DUSP2_LGALS1,BANK1_NEAT1
ARPC5L_CD99,LYZ_RPL35A,GRN_RPL10A,RPL10_SPI1
CD247_RPS11,CD37_NPM1,MARCH1_RPSA,FCN1_RPS27A
PNOC_TMEM66,HLA-DMA_RPL23A,KLRG1_LYZ,CD99_LST1
PPAPDC1B_RPL27A,BLVRB_TALDO1,MS4A6A_RPS18,PNOC_RPL10
