GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
FCER1A_RAMP1,GP9_LY6G6F,MPP1_SAMD3,HINT1_KLRB1
MAL_PNOC,ADAM28_HLA-DPA1,HVCN1_IRF8,C5AR1_PRSS23
RAMP1_S1PR5,C1orf162_IGSF6,GZMH_PLD4,CYBA_EAF2
AQP3_SMCO4,CD160_S100A8,AQP3_MS4A1,H2AFY_PRF1
CST7_GSTP1,ARPC5L_FCRLA,GAS2L1_HLA-DMA,CLIC3_TTC38
GPR56_TALDO1,HLA-DOB_LINC00926,TIGIT_VAMP8,CD79B_LYAR
PTPRCAP_TALDO1,ABI3_BLVRA,CCL5_PLBD1,FCRL6_LINC00936
GZMB_NPC2,PDIA3_TYROBP,CTSS_GYG1,GPR56_TNFRSF1B
ARPC5L_HOPX,PF4_TPM4,MAFB_PPBP,GPR56_PRSS23
ARPC1B_SMCO4,CD247_LGALS1,CD2_CD247,ARPC1B_GPR56
ID2_KLRB1,MS4A6A_PTCRA,GNG11_TALDO1,GPR56_LINC00936
ADAM28_CST7,GP9_LST1,NCR3_PLA2G12A,CTSS_TTC38
CD2_NCR3,H2AFY_HLA-DQB1,GNLY_SERPINF1,FCRL6_S100A8
F13A1_FCGR2B,MARCH2_TNFRSF1B,HLA-DQA1_LTB,CD79B_MS4A1
S100A11_TTC38,APOBEC3G_NCF2,ARPC1B_XCL2,CD79B_TNFRSF1B
ABI3_NCR3,CD9_GYG1,CLU_S100A6,GSN_S100A12
C1orf162_MAFB,IL32_PTCRA,LAMTOR1_S100A6,F13A1_NPC2
ARPC5L_C1orf162,C1orf162_SEPT5,TPM1_XCL2,CCL4_GAS2L1
CD247_GZMB,LITAF_S100A12,GZMK_LGALS1,AKR1C3_SPARC
AKR1C3_C5orf56,LGALS3_PYCARD,GZMH_LST1,NCR3_P2RX5
IL32_TALDO1,NRGN_TIGIT,F13A1_TPM1,EAF2_TNFSF13B
HOPX_PRSS23,ARPC5L_PLA2G12A,SPON2_UBB,EAF2_NKG7
FCGR3A_MAP3K7CL,BLVRA_RAMP1,FCRLA_HLA-DQB1,GRN_GSN
GNLY_ODC1,APOBEC3A_FPR1,TIGIT_TMEM40,GSN_SMIM14
IL32_SDPR,FPR1_HLA-DQA1,FGL2_LINC00936,APOBEC3G_TREML1
FCGR3A_KLRG1,CST3_IRF8,COTL1_EAF2,BLVRA_LGALS1
APOBEC3G_HLA-DPB1,FERMT3_SPARC,GSN_MMD,NCR3_SPIB
C5AR1_GYG1,ABI3_SMIM14,CLDN5_MZB1,ARPC1B_FCN1
CD72_CD79B,FCRL6_S100A6,IFI30_ZAP70,APOBEC3G_GNLY
IFITM3_LAMTOR1,MARCH2_PLEKHF1,IGLL5_SAT1,CD19_GZMK
CCL4_LGALS1,APOBEC3G_FGL2,CD2_HLA-DPB1,ARPC1B_CLIC3
MPP1_NRGN,COTL1_HLA-DQA1,DYNLL1_PF4,GNLY_LYAR
CLEC10A_SRGN,KLRG1_PDIA3,TYROBP_ZAP70,AP001189.4_NCR3
GZMB_PRSS23,ABI3_TMEM40,LAT2_PDIA3,CDA_H2AFY
HLA-DQA1_KIAA0125,PRSS23_RAMP1,BLVRA_FGL2,LAT2_PTGS1
PRR5_SAT1,S100A11_XCL1,EFHD2_MZB1,LAT2_NCF2
CD9_HLA-DRB1,CTSS_FGL2,GP1BA_XCL1,KLRG1_SPIB
CA2_PF4,ARPC5L_NKG7,HOPX_SDPR,CD1C_MARCH2
BLVRA_RP11-367G6.3,FCN1_GSTP1,GRN_LTB,FCER1G_MARCH2
GNG11_MAFB,LGALS2_SMIM14,PKIG_SPON2,AQP3_SERPINF1
PYCARD_TPM4,DYNLL1_SMCO4,AC147651.3_GRN,AP001189.4_XCL2
CST3_S100A11,CCL3_TIGIT,PRR5_S1PR5,EFHD2_MARCH2
APOBEC3G_SPON2,GAS2L1_SNCA,ARHGAP24_CTSS,FGFBP2_LGALS1
GNG11_NCOA4,C1orf162_FCGRT,CD160_TPM1,LINC00926_NCR3
CLU_PARVB,KLRC1_SNCA,IGFBP7_LGALS1,CD79A_TPM4
MZB1_PNOC,APOBEC3A_FCER1A,CD37_CST7,CLEC10A_FOLR3
FERMT3_PKIG,ARPC5L_SNX29P2,HLA-DQA1_KLRG1,FCGRT_GZMK
COTL1_GZMB,CD9_H2AFY,HLA-DRB1_PTPRCAP,F13A1_MS4A1
GSTP1_MAP3K7CL,CD9_TALDO1,CLIC3_PGRMC1,GZMK_HLA-DOB
CCL3_NPC2,CTSW_GZMA,CCL4_SAMD3,CDA_HAVCR2
GPR56_MYL9,ENHO_IFI30,CLIC3_UBB,CDA_PRSS23
LGALS2_SNCA,ENHO_PHACTR1,HLA-DRB1_S100A6,IFI30_LGALS1
CD19_TYROBP,COTL1_HLA-DQB1,CA2_CST3,GZMK_ID2
S100A6_S1PR5,LDLRAP1_MS4A6A,AQP3_MZB1,CD247_KLRB1
GIMAP7_S100A11,HLA-DPB1_IFITM3,CLIC3_SPARC,CDA_LGALS1
KLRB1_TNFRSF1B,MAL_S1PR5,GNLY_MMD,ENHO_RAMP1
KLRB1_LINC00936,F13A1_IFITM3,CD2_LST1,P2RX5_S100A8
C9orf142_MPP1,IFITM3_PTGS1,C5orf56_SNCA,CCL5_FPR1
ALDH2_TNFSF13B,FCN1_PYCARD,C9orf142_FCGR3A,COTL1_CYBA
AIF1_KLRG1,CD9_CMTM5,SPON2_TSC22D1,CD1C_RGS18
ASGR1_MAFB,PLD4_TNFRSF1B,LST1_LYAR,GAS2L1_GIMAP7
CD160_HIST1H2AC,FGL2_SMIM14,GSN_VAMP8,COTL1_HLA-DMB
SEPT5_SMCO4,TALDO1_TMEM40,C2orf88_CCL4,ALDH2_KLRB1
FGFBP2_PTGDR,ADAM28_FPR1,COTL1_SNCA,CCL5_RGS18
LGALS1_PDIA3,CST3_EFHD2,IRF8_KLRC1,LYAR_RP11-367G6.3
CEBPB_HINT1,GSN_LINC00926,AC147651.3_NKG7,FPR1_GSTP1
FCGR3A_HOPX,LGALS3_RGS18,CD1C_NCF2,RGS18_SERPINF1
CD160_GPX1,ALDH2_LAMTOR1,FERMT3_SPON2,CD72_NCR3
PLEKHF1_TTC38,GZMH_MFSD1,IGFBP7_ODC1,CD247_GSTP1
IGFBP7_PTGDR,EFHD2_GRN,HVCN1_UBB,HLA-DQA1_PRSS23
CCL3_KLRC1,CST7_CTSS,ACRBP_KLRG1,LGALS1_MAP3K7CL
MMD_UBB,GP9_XCL2,ADAM28_MZB1,ARPC1B_SERPINF1
HINT1_NCOA4,ARPC5L_PKIG,CCL3_CST7,LGALS1_PHACTR1
CD247_SAMD3,APOBEC3A_COTL1,LST1_SNX29P2,ARPC1B_PARVB
AKR1C3_GSN,CA2_CD1C,CEBPB_PARVB,NCF2_PRR5
GIMAP7_PRR5,MAL_SNX29P2,ABI3_TREML1,FCER1G_PDIA3
ABI3_KLRB1,CTSS_S100A11,C2orf88_CD79A,CD247_CLEC10A
CMTM5_HLA-DMB,FCER1A_LY6G6F,APOBEC3A_EAF2,EFHD2_HAVCR2
CLU_MYL9,CEBPB_XCL1,HIST1H2AC_PRF1,IFITM3_PLBD1
ABI3_CD79B,GYG1_TMEM40,HLA-DMA_TMEM40,HAVCR2_HIST1H2AC
BLVRA_GNG11,CEBPB_FCER1A,CD79A_S1PR5,FGFBP2_HAVCR2
APOBEC3G_HLA-DRB1,CST3_GSTP1,BLNK_MYL9,ARPC5L_FCN1
BLNK_LDLRAP1,ARPC5L_TYROBP,C2orf88_GZMA,HLA-DPB1_IFITM3
SEPT5_SPARC,FERMT3_TTC38,ITGA2B_SRGN,LGALS3_TYROBP
GSTP1_TIGIT,CST3_FGL2,GZMH_SDPR,MFSD1_S100A11
HAVCR2_NCR3,BLNK_GIMAP7,TPM4_XCL1,FCER1G_HAVCR2
IFITM3_TALDO1,CD19_GIMAP7,FCGR2B_GZMK,ARPC5L_PPBP
AC147651.3_IRF8,GPR56_TNFRSF1B,ENHO_SMIM14,HLA-DMA_MPP1
EFHD2_FCRL6,CTSS_PRR5,CYBA_PTGDR,ARHGAP24_ARPC5L
DYNLL1_PGRMC1,ABI3_GSN,FCER1G_LAMTOR1,ARPC1B_GIMAP7
ARPC1B_C1orf162,SDPR_TYMP,CD247_HLA-DPB1,ARPC5L_P2RX5
KLRC1_S100A8,GPX1_LST1,MS4A6A_TCL1A,ARPC5L_CLIC3
CD1C_GZMH,MFSD1_XCL2,MMD_PNOC,HIST1H2AC_IFITM3
GZMA_S100A6,CMTM5_GPR56,IL1B_LTB,HLA-DMA_TSC22D1
GZMK_HVCN1,PARVB_XCL2,COTL1_NPC2,GIMAP5_HAVCR2
SPON2_TSC22D1,CLEC1B_S1PR5,HAVCR2_LGALS2,CD1C_TYROBP
GSN_MS4A1,MAP3K7CL_PPBP,CD9_MAL,GP9_ODC1
LGALS1_NPC2,H2AFY_TALDO1,APOBEC3G_MZB1,GP9_HLA-DOB
ITGA2B_TCL1A,KLRB1_SNX29P2,GPX1_MS4A1,AC147651.3_HAVCR2
C9orf142_KLRG1,LST1_PRSS23,CD2_PYCARD,TNFRSF1B_TPM1
GZMK_PNOC,ITGA2B_MPP1,HLA-DPA1_TCL1A,IFITM3_MAP3K7CL
LAMTOR1_PRSS23,CTSW_NCOA4,LTB_XCL1,MMD_TPM1
GIMAP7_LITAF,GIMAP7_PTCRA,GIMAP5_NCR3,CLEC1B_HAVCR2
EFHD2_TALDO1,IL1B_SPIB,GPX1_TNFSF13B,CD72_TUBB1
IGFBP7_LITAF,MAP3K7CL_MPP1,NCOA4_SPARC,HLA-DPB1_TYROBP
LTB_PRF1,AQP3_ARPC5L,ENHO_FGFBP2,CD19_SEPT5
FCGRT_GNG11,FCER1A_XCL2,FERMT3_XCL2,ARPC5L_ASGR1
CTSS_TYMP,GPR56_PHACTR1,ADAM28_SERPINF1,CD72_MARCH2
CCL5_UBB,GPR56_IFI30,C5orf56_XCL2,MZB1_TNFSF13B
IGLL5_SNX29P2,GZMK_IGLL5,CST3_PLEKHF1,CD19_CD37
FGFBP2_IL32,GAS2L1_PF4,CD2_HINT1,ARPC5L_GSN
GAS2L1_PF4,IRF8_LAT2,TNFRSF1B_TNFSF13B,AP001189.4_ARPC5L
NCF2_SERPINF1,LAT2_LITAF,ENHO_KLRG1,GIMAP5_S100A12
CTSW_TTC38,CCL3_LTB,SDPR_SMIM14,ARPC5L_PNOC
KLRB1_VAMP8,IGSF6_IRF8,HAVCR2_LINC00936,CD72_GZMA
FCN1_GSTP1,ID2_LAMTOR1,HLA-DQA1_TREML1,IGFBP7_LAT2
LYAR_NCR3,BLNK_CD72,CST3_HAVCR2,C5AR1_S100A12
GIMAP5_ZAP70,CD19_CD72,FCGR3A_TNFRSF1B,ARPC5L_TREML1
C9orf142_IL32,CA2_TMEM40,MARCH2_PPBP,HLA-DQA1_S100A12
C5orf56_ZAP70,NCF2_ZAP70,CCL4_MZB1,FCN1_TYROBP
CST3_TNFSF13B,CA2_XCL1,ARPC5L_IGFBP7,CD72_IGFBP7
CEBPB_HAVCR2,MPP1_PLD4,GYG1_LY6G6F,ARPC5L_CD72
DYNLL1_PYCARD,C2orf88_CD79A,CST7_S1PR5,FERMT3_SEPT5
GNLY_LAT2,CLEC10A_PRSS23,AQP3_LTB,LYAR_SEPT5
CST3_EFHD2,FCRL6_MFSD1,ADAM28_IFITM3,CD79B_IGFBP7
ARPC5L_XCL2,TNFSF13B_ZAP70,GZMA_PYCARD,C2orf88_IGFBP7
PARVB_PPBP,HVCN1_TMEM40,HOPX_TNFRSF1B,ACRBP_HAVCR2
MAP3K7CL_RP11-367G6.3,CLDN5_SNX29P2,MS4A6A_PLBD1,GP9_LYAR
CEBPB_GZMA,ABI3_PTGDR,C2orf88_IGLL5,CD19_HLA-DPB1
C1orf162_IRF8,IFITM3_LGALS2,FERMT3_MPP1,GSN_VAMP8
GIMAP5_PYCARD,BLNK_JAKMIP1,CD9_GZMA,LGALS3_PLD4
RAMP1_SRGN,CD19_JAKMIP1,CCL3_HAVCR2,IGLL5_KLRG1
TIGIT_TYROBP,LY6G6F_SEPT5,CD79B_DYNLL1,AC147651.3_VAMP8
CLDN5_SMCO4,CD9_HLA-DMB,ALDH2_PDIA3,SDPR_VAMP8
BLVRA_TIGIT,GP9_SMCO4,HOPX_S100A6,SNX29P2_VAMP8
CMTM5_IGSF6,CLDN5_ODC1,CD160_FCER1A,CLEC1B_VAMP8
C1orf162_HAVCR2,ABI3_GP9,KIAA0125_LITAF,CD247_SAT1
IL32_NCOA4,C5AR1_CCL3,CD2_GYG1,SMIM14_TSC22D1
CLIC3_LAMTOR1,PRR5_TIGIT,GSN_SAMD3,BLNK_MS4A6A
GRN_SDPR,RAMP1_SPARC,APOBEC3G_HOPX,HLA-DQA1_MFSD1
RAMP1_XCL1,ARHGAP24_PNOC,PRSS23_TSC22D1,HIST1H2AC_MFSD1
CD247_COTL1,EAF2_TIGIT,CD160_SNCA,GZMA_SAT1
CCL4_LITAF,C1orf162_MPP1,ARPC5L_GZMH,MAFB_UBB
CST7_FCER1G,CLU_MPP1,CD2_GZMH,LINC00926_VAMP8
BLVRA_HLA-DPA1,ALDH2_XCL1,HIST1H2AC_IRF8,GNG11_VAMP8
MS4A1_PTPRCAP,KLRC1_NRGN,C2orf88_LY6G6F,LINC00936_MAFB
CCL4_FCER1G,IRF8_LDLRAP1,HLA-DMA_ODC1,LGALS2_TSC22D1
LDLRAP1_S100A12,APOBEC3G_HLA-DQA1,FCER1G_FERMT3,MAFB_TPM4
AKR1C3_TNFRSF1B,DYNLL1_FCRL6,IFITM3_TALDO1,MAFB_TNFRSF1B
CCL3_CTSS,CLDN5_HLA-DMB,ARPC1B_NCOA4,FCGR3A_MAFB
GNG11_SNCA,ASGR1_ZAP70,GYG1_XCL2,GZMB_MAFB
FERMT3_GPX1,CD72_GSN,EFHD2_GNLY,LINC00936_SAT1
FCN1_GYG1,LINC00926_PLD4,PKIG_XCL1,FCGR3A_TSC22D1
F13A1_MAL,KLRB1_ZAP70,SAT1_SPARC,SAT1_TTC38
GPR56_SMIM14,CLU_HLA-DQB1,CD160_RAMP1,GZMH_LAT2
CD79B_FGFBP2,PARVB_PRSS23,HLA-DMB_SNX29P2,KIAA0125_PTGDR
LAMTOR1_TTC38,BLVRA_ENHO,CLIC3_PLA2G12A,RGS18_SAT1
MAP3K7CL_P2RX5,MS4A1_SPARC,ODC1_TYROBP,MAFB_S1PR5
FCRL6_NRGN,NCR3_TPM1,COTL1_LY6G6F,ODC1_P2RX5
CYBA_LST1,CLEC1B_PRR5,PLA2G12A_PRF1,CLEC1B_S1PR5
ARPC1B_MAP3K7CL,HLA-DQB1_RAMP1,FCGR2B_SMCO4,CCL5_HLA-DMB
GPR56_GZMB,ID2_MARCH2,CTSW_TNFRSF1B,ACRBP_S1PR5
CD2_IGFBP7,ODC1_PTCRA,MS4A1_S100A12,CCL5_IRF8
GIMAP5_RAMP1,C5AR1_GPR56,BLVRA_ID2,FOLR3_SAT1
CST3_MARCH2,IFITM3_IL1B,CD37_SRGN,PTGDR_TREML1
LAT2_LST1,ASGR1_PYCARD,COTL1_MARCH2,ACRBP_UBB
GPR56_LGALS3,KLRB1_TUBB1,ASGR1_FCN1,ODC1_RP11-367G6.3
FCER1G_HINT1,LINC00936_RAMP1,LTB_XCL2,BLNK_SAT1
FCN1_HLA-DRB1,MAFB_TNFSF13B,HLA-DRB1_IGFBP7,CMTM5_IGLL5
CD160_CD37,ENHO_TPM4,HOPX_LAT2,CST7_SAT1
GNLY_SRGN,CTSW_PLD4,HOPX_LITAF,IGLL5_IRF8
LITAF_LYAR,GP9_IFI30,GZMB_GZMH,S100A12_SAT1
CD37_GIMAP7,GP9_PHACTR1,CTSS_EAF2,S1PR5_SAT1
APOBEC3G_GZMH,SNX29P2_TSC22D1,CA2_PKIG,IGLL5_NPC2
CLIC3_GIMAP5,CA2_H2AFY,CMTM5_PF4,GYG1_IGLL5
ASGR1_HLA-DQA1,CLIC3_LITAF,GYG1_HLA-DOB,NCF2_TSC22D1
GZMB_LAT2,CST7_GSN,AIF1_GZMK,IRF8_LGALS3
CLIC3_GNLY,CTSS_IL32,HLA-DMA_PRF1,CDA_PTGDR
HAVCR2_TNFRSF1B,CTSW_MPP1,COTL1_RAMP1,APOBEC3A_C2orf88
CTSS_SAMD3,PGRMC1_TPM1,GRN_IFI30,CD19_LGALS3
IL32_PTGDR,CEBPB_GPR56,HOPX_TYROBP,LST1_TYMP
ARHGAP24_GP9,CD79B_HINT1,CCL3_GZMK,LGALS2_PARVB
CD37_IGFBP7,NPC2_SNCA,FOLR3_PRF1,CEBPB_TYMP
HOPX_LAMTOR1,BLVRA_FCER1A,HAVCR2_HLA-DMB,BLVRA_UBB
GPR56_LITAF,AKR1C3_CEBPB,IGLL5_MYL9,ARPC1B_MAL
AKR1C3_PGRMC1,GZMK_RP11-367G6.3,AIF1_LINC00936,LAT2_LGALS2
GIMAP7_IRF8,JAKMIP1_KIAA0125,AP001189.4_KLRC1,ADAM28_AQP3
PGRMC1_SNCA,GP9_NPC2,GSN_TIGIT,CLIC3_PDIA3
ADAM28_GYG1,LITAF_PLA2G12A,HIST1H2AC_KLRC1,BLVRA_RGS18
FCGR3A_TTC38,CMTM5_IFITM3,AP001189.4_PTGDR,GPX1_KLRG1
CCL5_IGFBP7,FERMT3_TPM1,CD37_IGLL5,P2RX5_PDIA3
HLA-DOB_PGRMC1,PF4_PLA2G12A,HLA-DOB_SPON2,LAT2_PDIA3
CD2_TYMP,LGALS1_TTC38,LAT2_LINC00926,GPX1_TPM4
ARHGAP24_CD1C,C2orf88_GIMAP7,CA2_PLD4,FCGRT_TSC22D1
CYBA_EFHD2,APOBEC3G_TIGIT,ALDH2_FCGRT,FCGR2B_PKIG
HVCN1_TPM1,GAS2L1_S1PR5,CLDN5_IGSF6,MZB1_PLD4
COTL1_GPR56,CLDN5_F13A1,MAFB_SRGN,BLNK_LGALS3
APOBEC3G_EFHD2,CLDN5_PTGS1,COTL1_GSTP1,GZMA_LTB
ENHO_MAFB,FCGRT_FGL2,CST7_GRN,HLA-DOB_LTB
SAMD3_TYMP,COTL1_S100A11,SAMD3_TYROBP,ID2_MPP1
GP1BA_UBB,GPR56_HLA-DMB,ASGR1_GIMAP7,FOLR3_GPX1
H2AFY_TALDO1,AIF1_PYCARD,ARPC1B_BLVRA,FCGRT_LAMTOR1
LITAF_PRSS23,FCGR2B_TPM1,HLA-DMB_SNCA,CD1C_FCGRT
GYG1_PDIA3,HOPX_MS4A1,GSN_SPON2,GIMAP7_GZMB
HLA-DPB1_MARCH2,ADAM28_FCN1,HLA-DRB1_S100A12,BLVRA_TYROBP
LAMTOR1_PGRMC1,IGLL5_KLRG1,APOBEC3A_VAMP8,BLVRA_CYBA
CD72_LGALS3,PRF1_XCL2,CTSW_GZMH,FGFBP2_S100A6
FCGR3A_FERMT3,ENHO_GRN,HLA-DRB1_IGLL5,PYCARD_TYROBP
FCER1A_MAL,FCER1G_LTB,FGFBP2_GNLY,HLA-DPA1_LST1
HLA-DQB1_IGLL5,CLU_LY6G6F,CD247_CD79B,ID2_SAT1
IRF8_LAMTOR1,MAFB_PLBD1,PTPRCAP_SAMD3,LY6G6F_PGRMC1
AP001189.4_PLA2G12A,APOBEC3G_SMIM14,CCL3_SMCO4,MAP3K7CL_SMCO4
CD9_MS4A1,ARHGAP24_PDIA3,IGSF6_PLA2G12A,PLA2G12A_SNX29P2
CLIC3_LAT2,KLRG1_MYL9,ARPC5L_GPX1,KLRC1_SMIM14
CD19_ITGA2B,GZMA_HLA-DPA1,FCGRT_PF4,CLEC10A_NKG7
CDA_MS4A6A,CD79B_LYAR,LINC00926_LY6G6F,KLRC1_NPC2
HIST1H2AC_TYROBP,MS4A1_PDIA3,CD160_PRF1,CDA_ID2
GNLY_GPX1,CCL5_FGL2,ABI3_KLRC1,PLA2G12A_SEPT5
CCL3_GIMAP7,HOPX_MYL9,CST7_FCN1,AIF1_FCER1G
PLEKHF1_SAMD3,C1orf162_RAMP1,GZMK_PF4,LST1_MARCH2
FGL2_PLBD1,SMCO4_SNCA,HVCN1_NPC2,GPR56_PLA2G12A
FCGR3A_ID2,CST7_PDIA3,FCN1_HLA-DMB,PNOC_TPM4
ARPC5L_GPX1,APOBEC3G_GYG1,CLU_GAS2L1,PLA2G12A_PRF1
CYBA_GZMH,GPX1_TYMP,GNG11_TSC22D1,ID2_LINC00926
ARPC1B_BLVRA,PTCRA_RGS18,ENHO_TNFRSF1B,HLA-DQB1_PNOC
GSN_TYROBP,GZMK_MYL9,ID2_LGALS1,AIF1_GIMAP7
DYNLL1_S100A6,DYNLL1_H2AFY,APOBEC3G_ASGR1,GPR56_ID2
CD37_COTL1,ITGA2B_VAMP8,PTGDR_TPM1,FCGR3A_S100A11
DYNLL1_HLA-DOB,GRN_TUBB1,GRN_MYL9,BLVRA_SMCO4
AIF1_PRR5,GPR56_MS4A6A,APOBEC3A_PARVB,GRN_KLRC1
CLIC3_FCGR3A,CLIC3_PDIA3,C1orf162_LTB,ADAM28_GRN
MS4A6A_TNFSF13B,CD79B_MMD,ALDH2_AQP3,CCL5_KLRG1
CD9_CDA,LAT2_ODC1,ID2_UBB,MAFB_TYROBP
FERMT3_MS4A6A,ALDH2_CMTM5,HAVCR2_SNCA,CCL4_TYROBP
HLA-DQB1_ITGA2B,GP1BA_LAT2,CTSW_GIMAP7,APOBEC3A_COTL1
CCL5_S100A11,C5orf56_LINC00936,PRR5_SNCA,MZB1_SAMD3
ABI3_ID2,PRSS23_SPON2,FOLR3_TPM1,HVCN1_TIGIT
AP001189.4_IGLL5,NCF2_NRGN,AIF1_CST7,CLDN5_TIGIT
SRGN_TYMP,CST3_LY6G6F,CD79B_GNLY,HOPX_TMEM40
FERMT3_GNLY,IRF8_PTCRA,GIMAP7_TALDO1,HAVCR2_HLA-DRB1
AKR1C3_H2AFY,GNG11_ITGA2B,IGSF6_NKG7,DYNLL1_TIGIT
GAS2L1_RP11-367G6.3,MMD_PNOC,GZMK_PPBP,CST3_SRGN
CD37_HAVCR2,JAKMIP1_TPM1,IL1B_TPM4,HLA-DMA_KLRC1
PTCRA_TPM4,GRN_SNCA,C5orf56_CD2,C2orf88_SRGN
GZMB_LITAF,GPR56_LY6G6F,S100A6_TNFSF13B,GRN_TREML1
MMD_SMCO4,APOBEC3G_TPM4,ADAM28_CST3,TIGIT_TNFRSF1B
HLA-DQA1_MAFB,FCGRT_PYCARD,ARPC5L_LAT2,FERMT3_TMEM40
CD160_CST7,BLVRA_GP9,CST7_LINC00936,C2orf88_FGL2
CLEC1B_IRF8,KIAA0125_SWAP70,ARPC5L_C9orf142,HOPX_TREML1
APOBEC3G_JAKMIP1,FERMT3_ITGA2B,LGALS1_S100A11,LITAF_SRGN
IGFBP7_MYL9,PLA2G12A_SNCA,GNG11_MAFB,C2orf88_GP1BA
LINC00936_TIGIT,ODC1_PGRMC1,CD247_FGL2,GRN_P2RX5
CCL4_HAVCR2,GNG11_TYMP,FCGR2B_GZMB,LITAF_S1PR5
FCER1G_RP11-367G6.3,CD9_LGALS2,ASGR1_PRSS23,CD9_LITAF
FOLR3_LGALS1,CEBPB_HLA-DPA1,EFHD2_FERMT3,GPX1_SRGN
CLIC3_PDIA3,CLEC10A_LAMTOR1,GRN_PLBD1,KLRG1_LGALS3
ABI3_C1orf162,AC147651.3_PF4,CA2_TIGIT,APOBEC3A_GPR56
APOBEC3A_LST1,CCL3_PTCRA,LAMTOR1_NPC2,HLA-DQB1_TIGIT
SRGN_TALDO1,PDIA3_PPBP,GP9_PTPRCAP,CD1C_S100A6
PRSS23_RAMP1,NCF2_PYCARD,ADAM28_CD19,BLNK_FCN1
CCL5_GSTP1,SNX29P2_TTC38,KLRC1_PTCRA,HVCN1_TMEM40
ABI3_GYG1,NRGN_TSC22D1,FGFBP2_PLEKHF1,CLEC1B_XCL2
HLA-DMA_LY6G6F,ABI3_PTPRCAP,EFHD2_HLA-DMB,CCL4_MFSD1
AIF1_APOBEC3G,MPP1_TTC38,FCN1_NCF2,PHACTR1_S100A6
FPR1_IGLL5,LAMTOR1_TMEM40,HAVCR2_VAMP8,APOBEC3A_SAT1
ARPC5L_TYROBP,PARVB_TALDO1,CD160_LAMTOR1,MAFB_S100A6
PYCARD_SMCO4,CD9_CLU,NCF2_ZAP70,IGFBP7_TMEM40
CEBPB_MPP1,HINT1_IGLL5,C1orf162_PLEKHF1,EFHD2_GZMB
GSTP1_ZAP70,APOBEC3G_GNLY,ADAM28_GAS2L1,CCL4_S100A6
HLA-DRB1_XCL1,ARPC5L_PLEKHF1,PTCRA_PTPRCAP,HLA-DQA1_SAMD3
CST7_GRN,C5orf56_CA2,CD247_EAF2,GSN_S100A6
HLA-DOB_PF4,ARPC1B_CYBA,SAMD3_TYMP,AC147651.3_CST7
CD79A_MZB1,GNG11_NCF2,LAMTOR1_MPP1,CD9_CLIC3
CD79B_PNOC,DYNLL1_RAMP1,BLVRA_PTPRCAP,C5AR1_SAMD3
CCL4_HOPX,AQP3_SNCA,AQP3_MS4A6A,AKR1C3_S100A6
MYL9_SAMD3,FGL2_S100A11,CLDN5_TPM1,MZB1_SMCO4
AP001189.4_IFI30,IRF8_LGALS3,IGFBP7_S100A12,ENHO_S100A6
FCRL6_PGRMC1,CD2_GIMAP7,GPX1_LST1,IFI30_S100A6
CD2_HLA-DPA1,CD37_GZMB,UBB_XCL2,BLVRA_S100A6
GIMAP7_HLA-DPA1,C5orf56_GPX1,TTC38_UBB,FERMT3_TIGIT
EFHD2_SAMD3,C1orf162_LY6G6F,HLA-DMA_NCF2,CST7_SERPINF1
GZMH_LYAR,HVCN1_PLD4,KLRB1_ZAP70,LINC00936_MZB1
CD2_GZMA,CTSS_ZAP70,MFSD1_TYMP,CEBPB_HLA-DPA1
HINT1_TCL1A,PYCARD_SMCO4,FCGR2B_IGFBP7,LYAR_SAT1
BLVRA_MARCH2,GYG1_PRSS23,BLVRA_SAT1,IL32_LINC00936
C1orf162_DYNLL1,FCRLA_SPARC,EFHD2_SAT1,MYL9_SRGN
HINT1_IL32,NPC2_TUBB1,CD37_TYMP,LGALS3_SMIM14
APOBEC3G_NPC2,SMIM14_TALDO1,CYBA_FCGR3A,ACRBP_MMD
ARPC5L_UBB,KLRB1_PDIA3,PKIG_PYCARD,FCRL6_PLA2G12A
HLA-DPB1_HOPX,MPP1_TMEM40,KIAA0125_XCL1,PYCARD_TTC38
AKR1C3_C1orf162,CD72_ODC1,NCR3_XCL2,GZMH_SNCA
EFHD2_HINT1,MAFB_SMCO4,LTB_TIGIT,CEBPB_FCER1A
C1orf162_HOPX,ARPC5L_C5orf56,AIF1_TYROBP,AC147651.3_MMD
ID2_IGFBP7,PRR5_SAT1,PNOC_TIGIT,CLU_PTCRA
ABI3_HLA-DMA,EFHD2_TIGIT,PRSS23_SRGN,CD79B_S100A8
IL32_S1PR5,GYG1_TPM4,CD79B_SAT1,C2orf88_H2AFY
FCER1G_LITAF,CCL3_LAT2,GIMAP7_HIST1H2AC,C5orf56_MAFB
EFHD2_LAMTOR1,HLA-DMB_HLA-DPA1,LINC00926_SPON2,FCGR2B_NCR3
AQP3_C2orf88,MAL_SNCA,RAMP1_TYMP,MMD_PPBP
FCER1G_FCGRT,LDLRAP1_SNX29P2,PNOC_XCL1,JAKMIP1_MZB1
SPON2_TNFRSF1B,COTL1_SRGN,RAMP1_SPARC,LDLRAP1_SPARC
FCER1G_S1PR5,ABI3_LY6G6F,GP1BA_PLBD1,AC147651.3_XCL2
HLA-DQA1_NRGN,COTL1_GNG11,F13A1_SNCA,HIST1H2AC_LINC00936
